Country,Year,Epi. Week (a),Total of Dengue Cases (b),Casos_Nuevos,iso3,area_km2,Population (historical),Inc_Nueva
Turks and Caicos Islands,2015,10,24.75,4.125,TCA,991.4510854718388,36320.02236421725,11.357371861268401
Turks and Caicos Islands,2015,11,28.875,4.125,TCA,991.4510854718388,36350.42492012779,11.347872848979886
Turks and Caicos Islands,2015,12,33.0,4.125,TCA,991.4510854718388,36380.827476038336,11.338389712869688
Turks and Caicos Islands,2015,13,37.125,4.125,TCA,991.4510854718388,36411.23003194888,11.328922413169058
Turks and Caicos Islands,2015,14,41.25,4.125,TCA,991.4510854718388,36441.63258785942,11.319470910241956
Turks and Caicos Islands,2015,15,45.375,4.125,TCA,991.4510854718388,36472.035143769965,11.3100351645845
Turks and Caicos Islands,2015,16,49.5,4.125,TCA,991.4510854718388,36502.43769968051,11.300615136824423
Turks and Caicos Islands,2015,17,53.625,4.125,TCA,991.4510854718388,36532.84025559106,11.291210787720514
Turks and Caicos Islands,2015,18,57.75,4.125,TCA,991.4510854718388,36563.242811501594,11.28182207816209
Turks and Caicos Islands,2015,19,61.875,4.125,TCA,991.4510854718388,36593.645367412144,11.272448969168426
Turks and Caicos Islands,2015,20,66.0,4.125,TCA,991.4510854718388,36624.04792332269,11.263091421888252
Turks and Caicos Islands,2015,21,73.5,7.5,TCA,991.4510854718388,36654.45047923323,20.46136254108942
Turks and Caicos Islands,2015,22,81.0,7.5,TCA,991.4510854718388,36684.85303514377,20.444405195831273
Turks and Caicos Islands,2015,23,88.5,7.5,TCA,991.4510854718388,36715.255591054316,20.427475934083862
Turks and Caicos Islands,2015,24,96.0,7.5,TCA,991.4510854718388,36745.65814696486,20.410574686140137
Turks and Caicos Islands,2015,25,104.39285714285714,8.392857142857139,TCA,991.4510854718388,36776.0607028754,22.821522975681102
Turks and Caicos Islands,2015,26,112.78571428571428,8.392857142857139,TCA,991.4510854718388,36806.463258785945,22.802672138985557
Turks and Caicos Islands,2015,27,121.17857142857143,8.392857142857153,TCA,991.4510854718388,36836.86581469649,22.78385241859726
Turks and Caicos Islands,2015,28,129.57142857142856,8.392857142857125,TCA,991.4510854718388,36867.26837060703,22.765063737535954
Turks and Caicos Islands,2015,29,137.96428571428572,8.392857142857167,TCA,991.4510854718388,36897.670926517574,22.74630601907558
Turks and Caicos Islands,2015,30,146.35714285714286,8.392857142857139,TCA,991.4510854718388,36928.07348242812,22.727579186742037
Turks and Caicos Islands,2015,31,154.75,8.392857142857139,TCA,991.4510854718388,36958.47603833866,22.70888316431353
Turks and Caicos Islands,2015,32,163.14285714285714,8.392857142857139,TCA,991.4510854718388,36988.8785942492,22.690217875818508
Turks and Caicos Islands,2015,33,171.53571428571428,8.392857142857139,TCA,991.4510854718388,37019.281150159746,22.671583245535068
