ADM1_NAME,date,temp_c,rh_mean,total_precipitation_sum
Kampaeng Phet,2017-03-01,28.034064060123512,57.35467643363753,0.02354061433921766
Kampaeng Phet,2017-04-01,28.79894767539497,62.9884571501213,0.07758009044520478
Kampaeng Phet,2017-05-01,27.63058567685465,79.13809230679718,0.29491148937773703
Kampaeng Phet,2017-06-01,26.890416121396527,83.1883049179164,0.25975709371722
Kampaeng Phet,2017-07-01,26.0364964434836,86.42569849507392,0.3614312794131944
Kampaeng Phet,2017-08-01,26.261589899921432,86.07270742730758,0.30057246134070353
Kampaeng Phet,2017-09-01,26.56147060914475,85.25476367374837,0.20032149320705642
Kampaeng Phet,2017-10-01,25.36233954344732,85.19306754574869,0.2592411164491428
Kampaeng Phet,2017-11-01,24.612570979979864,77.8720907862558,0.04287888406007857
Kampaeng Phet,2017-12-01,22.718368080552125,71.7100320059154,0.044421355619141234
Kampaeng Phet,2018-01-01,23.653184289240187,73.51855676056861,0.02071992700638536
Kampaeng Phet,2018-02-01,24.701696490807365,67.05630905104371,0.03198501576776075
Kampaeng Phet,2018-03-01,27.30040410343139,59.68210987909626,0.023603945856715103
Kampaeng Phet,2018-04-01,28.063492360920634,65.74498085668587,0.07903983423473826
Kampaeng Phet,2018-05-01,27.529165558596162,78.40215716756911,0.20638091859383517
Kampaeng Phet,2018-06-01,26.84357008914384,82.2427607213289,0.2869940841312366
Kampaeng Phet,2018-07-01,26.331801632425652,83.97735035136377,0.2414172813859455
Kampaeng Phet,2018-08-01,25.9200515793043,85.33627811096405,0.2913114629434366
Kampaeng Phet,2018-09-01,26.28467024751893,84.02317963828297,0.2251026230210061
Kampaeng Phet,2018-10-01,25.913626761135674,82.07971047553295,0.13602631463606588
Kampaeng Phet,2018-11-01,24.958484736546552,77.96432759034772,0.030567898383325534
Kampaeng Phet,2018-12-01,24.326524873843994,75.33661787459491,0.05579540776892184
Kampaeng Phet,2019-01-01,23.95468961682724,71.66236085582592,0.027798874872783617
Kampaeng Phet,2019-02-01,26.543792032941724,63.433313394460974,0.019831972411095928
Kampaeng Phet,2019-03-01,28.197159251796734,53.65286492559825,0.015948332194293424
Kampaeng Phet,2019-04-01,31.234328764154952,51.757532258161355,0.017999293830489205
Kampaeng Phet,2019-05-01,29.696999884279933,66.83472102162766,0.1715945504090268
Kampaeng Phet,2019-06-01,27.664022995297046,80.31179050532529,0.21299884166821956
Kampaeng Phet,2019-07-01,26.80175797543916,80.61433836986596,0.19570140887270035
Kampaeng Phet,2019-08-01,26.02417387927693,87.24876758302915,0.5142755447894427
Kampaeng Phet,2019-09-01,25.96873699981927,83.60899832750918,0.2258480517194542
Kampaeng Phet,2019-10-01,26.521656369243317,78.49587457324235,0.0642476175379625
Kampaeng Phet,2019-11-01,25.08420476154538,70.3123481450548,0.026835513002538763
Kampaeng Phet,2019-12-01,23.3785010808366,61.465998731255326,0.0013771661395611617
Kampaeng Phet,2020-01-01,25.64167182327344,59.35163068999584,0.0030047087773619097
Kampaeng Phet,2020-02-01,26.38374715517574,51.679459922945185,0.00046025424722898463
Kampaeng Phet,2020-03-01,29.301712775927797,49.56190257530456,0.007868567922176222
Kampaeng Phet,2020-04-01,30.1050775436442,53.395677457869326,0.046042630476538164
Kampaeng Phet,2020-05-01,30.383265267651097,64.54634988089961,0.08971280206289707
Kampaeng Phet,2020-06-01,28.06653610438434,76.18075914266544,0.18695128297841263
Kampaeng Phet,2020-07-01,27.970501650423046,76.01656036929666,0.1562689686434573
Kampaeng Phet,2020-08-01,26.718791630312296,82.63971945017332,0.30123379237033976
Kampaeng Phet,2020-09-01,26.655486998608467,84.70486378568496,0.3290854225168768
Kampaeng Phet,2020-10-01,24.791740478954353,85.43826555217467,0.23327649632204875
Kampaeng Phet,2020-11-01,24.79676418924356,75.40776179511775,0.01382205464950135
Kampaeng Phet,2020-12-01,23.02597557506283,66.21509024664961,0.0006879422278019886
Kampaeng Phet,2021-01-01,22.470343133592678,59.235846927980276,0.0002863549861933394
Kampaeng Phet,2021-02-01,25.200940227687397,56.12955864150414,0.0073655333152377375
Kampaeng Phet,2021-03-01,28.805342022825528,57.62830515065698,0.016393035735311125
Kampaeng Phet,2021-04-01,27.567720475817396,73.52680402436708,0.20650262822542576
Kampaeng Phet,2021-05-01,28.711834855189295,72.92660851437091,0.11620588805513242
Kampaeng Phet,2021-06-01,27.263088469421064,77.62431492926869,0.20147239454404842
Kampaeng Phet,2021-07-01,26.63652161279049,82.99336637390093,0.2770531163132083
Kampaeng Phet,2021-08-01,26.664131636243155,83.16696916440353,0.24859261954900466
Kampaeng Phet,2021-09-01,25.70478341260997,86.9409025787494,0.39326228948963415
Kampaeng Phet,2021-10-01,25.493543464032086,84.93690233287546,0.21735501530268905
Kampaeng Phet,2021-11-01,24.898797415531988,76.7123632363548,0.01613056472691098
Kampaeng Phet,2021-12-01,22.40377402184191,66.32776558546142,0.0023151968254373906
Kampaeng Phet,2022-01-01,23.865100643802066,64.71350163932395,0.011732027745871646
Kampaeng Phet,2022-02-01,24.43330095482986,70.199204479923,0.07759838974224527
Kampaeng Phet,2022-03-01,27.88916590198761,68.84641962114151,0.0654915102950666
Kampaeng Phet,2022-04-01,28.971046838219195,58.21538756966669,0.03442773542282937
Kampaeng Phet,2022-05-01,26.65382243496549,79.33020409333304,0.2833761446728797
Kampaeng Phet,2022-06-01,27.21265036412069,79.22666894669855,0.12751983339271888
Kampaeng Phet,2022-07-01,26.986330567957566,82.09157205566211,0.24008731075078818
Kampaeng Phet,2022-08-01,26.27937087726849,85.01296082301576,0.2801351898422338
Kampaeng Phet,2022-09-01,25.94128926951703,86.04782860451671,0.36104019552959393
Kampaeng Phet,2022-10-01,25.038558683175097,80.53580442276719,0.11783556060243838
Kampaeng Phet,2022-11-01,24.930432452891807,76.5355187566436,0.06445036689349931
Kampaeng Phet,2022-12-01,22.81523507592044,70.29080846849357,0.005144123006451326
Kampaeng Phet,2023-01-01,22.610555813151223,60.56316283742391,0.0013368915919039002
Kampaeng Phet,2023-02-01,25.04742684437184,61.13138545531718,0.01099119731142108
Kampaeng Phet,2023-03-01,27.881086176996348,53.6152252995474,0.007944385171393184
Kampaeng Phet,2023-04-01,31.020606151672723,51.865954800541346,0.016524754298074165
Kampaeng Phet,2023-05-01,29.760498304433497,64.8722140222615,0.10512118941891821
Kampaeng Phet,2023-06-01,28.340453145705396,72.00138432468488,0.12358721793362805
Kampaeng Phet,2023-07-01,27.589576998361736,77.52314363409087,0.20111525943807698
Kampaeng Phet,2023-08-01,27.343872761286093,78.22711240877919,0.14133032234258994
