ทั่วประเทศ|31451801|32426466|63878267|21681635|
กรุงเทพมหานคร|02709568|02991826|05701394|02400540|
เขตพระนคร|00029033|00031280|00060313|00018453|
แขวงพระบรมมหาราชวัง|00002953|00002081|00005034|00001302|
แขวงวังบูรพาภิรมย์|00006383|00006176|00012559|00004561|
แขวงวัดราชบพิธ|00001728|00002125|00003853|00000980|
แขวงสำราญราษฎร์|00001921|00001944|00003865|00001135|
แขวงศาลเจ้าพ่อเสือ|00001616|00002094|00003710|00000990|
แขวงเสาชิงช้า|00001305|00001465|00002770|00000709|
แขวงบวรนิเวศ|00002680|00003484|00006164|00001640|
แขวงตลาดยอด|00001396|00001726|00003122|00001225|
แขวงชนะสงคราม|00001110|00001199|00002309|00000821|
แขวงบ้านพานถม|00003548|00004483|00008031|00002024|
แขวงบางขุนพรหม|00002850|00002734|00005584|00002100|
แขวงวัดสามพระยา|00001543|00001769|00003312|00000966|
เขตดุสิต|00058850|00052646|00111496|00030962|
แขวงดุสิต|00009786|00007500|00017286|00003590|
แขวงวชิรพยาบาล|00005767|00007184|00012951|00003033|
แขวงสวนจิตรลดา|00005228|00005539|00010767|00002468|
แขวงสี่แยกมหานาค|00004331|00004263|00008594|00002411|
แขวงถนนนครไชยศรี|00033738|00028160|00061898|00019460|
เขตหนองจอก|00073949|00077343|00151292|00050023|
แขวงกระทุ่มราย|00016075|00016911|00032986|00012082|
แขวงหนองจอก|00008215|00008741|00016956|00005090|
แขวงคลองสิบ|00004150|00004186|00008336|00001831|
แขวงคลองสิบสอง|00004857|00004975|00009832|00002940|
แขวงโคกแฝด|00015537|00016072|00031609|00009782|
แขวงคู้ฝั่งเหนือ|00007432|00007742|00015174|00005210|
แขวงลำผักชี|00013480|00014470|00027950|00010805|
แขวงลำต้อยติ่ง|00004203|00004246|00008449|00002283|
เขตบางรัก|00022231|00024822|00047053|00025637|
แขวงมหาพฤฒาราม|00006205|00007070|00013275|00004783|
แขวงสีลม|00006114|00006764|00012878|00010199|
แขวงสุริยวงศ์|00002608|00002828|00005436|00004311|
แขวงบางรัก|00001713|00001676|00003389|00001241|
แขวงสี่พระยา|00005591|00006484|00012075|00005103|
เขตบางเขน|00090318|00097846|00188164|00088857|
แขวงอนุสาวรีย์|00048787|00050693|00099480|00047985|
แขวงท่าแร้ง|00041531|00047153|00088684|00040872|
เขตบางกะปิ|00068299|00081307|00149606|00088135|
แขวงคลองจั่น|00037978|00045454|00083432|00043537|
แขวงหัวหมาก|00030321|00035853|00066174|00044598|
เขตปทุมวัน|00026632|00030736|00057368|00026047|
แขวงรองเมือง|00009474|00010270|00019744|00006900|
แขวงวังใหม่|00005106|00005196|00010302|00004714|
แขวงปทุมวัน|00002645|00004585|00007230|00000970|
แขวงลุมพินี|00009407|00010685|00020092|00013463|
เขตป้อมปราบศัตรูพ่าย|00025994|00027532|00053526|00019314|
แขวงป้อมปราบ|00008675|00009144|00017819|00006470|
แขวงวัดเทพศิรินทร์|00004076|00004175|00008251|00002743|
แขวงคลองมหานาค|00005220|00005858|00011078|00005275|
แขวงบ้านบาตร|00004111|00004243|00008354|00002611|
แขวงวัดโสมนัส|00003912|00004112|00008024|00002215|
เขตพระโขนง|00044310|00051351|00095661|00039639|
แขวงบางจาก|00044310|00051351|00095661|00039639|
เขตมีนบุรี|00064203|00070829|00135032|00050008|
แขวงมีนบุรี|00043754|00049298|00093052|00037923|
แขวงแสนแสบ|00020449|00021531|00041980|00012085|
เขตลาดกระบัง|00075663|00081814|00157477|00069336|
แขวงลาดกระบัง|00013958|00015146|00029104|00011802|
แขวงคลองสองต้นนุ่น|00030321|00033045|00063366|00027655|
แขวงคลองสามประเวศ|00007194|00007870|00015064|00007212|
แขวงลำปลาทิว|00009160|00009750|00018910|00008295|
แขวงทับยาว|00011471|00012262|00023733|00012316|
แขวงขุมทอง|00003559|00003741|00007300|00002056|
เขตยานนาวา|00040350|00043936|00084286|00043034|
แขวงช่องนนทรี|00024227|00026663|00050890|00027537|
แขวงบางโพงพาง|00016123|00017273|00033396|00015497|
เขตสัมพันธวงศ์|00013900|00014717|00028617|00013265|
แขวงจักรวรรดิ|00004356|00004389|00008745|00005014|
แขวงสัมพันธวงศ์|00005389|00005758|00011147|00004492|
แขวงตลาดน้อย|00004155|00004570|00008725|00003759|
เขตพญาไท|00037097|00037596|00074693|00035541|
แขวงสามเสนใน|00037097|00037596|00074693|00035541|
เขตธนบุรี|00059085|00065414|00124499|00045446|
