ทั่วประเทศ|31700727|32755968|64456695|22836819|
กรุงเทพมหานคร|02690754|02982806|05673560|02522855|
เขตพระนคร|00027809|00030022|00057831|00018474|
แขวงพระบรมมหาราชวัง|00002734|00001969|00004703|00001303|
แขวงวังบูรพาภิรมย์|00006401|00006005|00012406|00004572|
แขวงวัดราชบพิธ|00001635|00002007|00003642|00000981|
แขวงสำราญราษฎร์|00001874|00001835|00003709|00001135|
แขวงศาลเจ้าพ่อเสือ|00001527|00002017|00003544|00000990|
แขวงเสาชิงช้า|00001224|00001395|00002619|00000708|
แขวงบวรนิเวศ|00002535|00003346|00005881|00001634|
แขวงตลาดยอด|00001302|00001634|00002936|00001225|
แขวงชนะสงคราม|00001052|00001127|00002179|00000825|
แขวงบ้านพานถม|00003366|00004396|00007762|00002028|
แขวงบางขุนพรหม|00002653|00002586|00005239|00002103|
แขวงวัดสามพระยา|00001506|00001705|00003211|00000970|
เขตดุสิต|00057582|00050387|00107969|00032026|
แขวงดุสิต|00009279|00006954|00016233|00003580|
แขวงวชิรพยาบาล|00005520|00007099|00012619|00003057|
แขวงสวนจิตรลดา|00004895|00005269|00010164|00002473|
แขวงสี่แยกมหานาค|00004129|00004134|00008263|00002410|
แขวงถนนนครไชยศรี|00033759|00026931|00060690|00020506|
เขตหนองจอก|00076681|00080543|00157224|00053030|
แขวงกระทุ่มราย|00016989|00017853|00034842|00013397|
แขวงหนองจอก|00008747|00009348|00018095|00005551|
แขวงคลองสิบ|00004206|00004250|00008456|00001919|
แขวงคลองสิบสอง|00004898|00005042|00009940|00003035|
แขวงโคกแฝด|00015864|00016467|00032331|00010131|
แขวงคู้ฝั่งเหนือ|00007935|00008340|00016275|00005452|
แขวงลำผักชี|00013691|00014822|00028513|00011135|
แขวงลำต้อยติ่ง|00004351|00004421|00008772|00002410|
เขตบางรัก|00021788|00024324|00046112|00026505|
แขวงมหาพฤฒาราม|00005970|00006798|00012768|00004790|
แขวงสีลม|00006225|00006839|00013064|00010928|
แขวงสุริยวงศ์|00002535|00002812|00005347|00004315|
แขวงบางรัก|00001638|00001596|00003234|00001243|
แขวงสี่พระยา|00005420|00006279|00011699|00005229|
เขตบางเขน|00090854|00098883|00189737|00094850|
แขวงอนุสาวรีย์|00048300|00049942|00098242|00050254|
แขวงท่าแร้ง|00042554|00048941|00091495|00044596|
เขตบางกะปิ|00067729|00080762|00148491|00092013|
แขวงคลองจั่น|00037482|00044610|00082092|00044530|
แขวงหัวหมาก|00030247|00036152|00066399|00047483|
เขตปทุมวัน|00024883|00029029|00053912|00026522|
