ทั่วประเทศ|31095942|31942305|63038247|20089221|
กรุงเทพมหานคร|02727574|02988674|05716248|02207453|
เขตพระนคร|00031043|00033313|00064356|00018434|
แขวงพระบรมมหาราชวัง|00003206|00002248|00005454|00001300|
แขวงวังบูรพาภิรมย์|00006685|00006514|00013199|00004555|
แขวงวัดราชบพิธ|00001857|00002213|00004070|00000978|
แขวงสำราญราษฎร์|00002085|00002148|00004233|00001133|
แขวงศาลเจ้าพ่อเสือ|00001725|00002187|00003912|00000990|
แขวงเสาชิงช้า|00001423|00001574|00002997|00000707|
แขวงบวรนิเวศ|00002945|00003732|00006677|00001644|
แขวงตลาดยอด|00001525|00001960|00003485|00001232|
แขวงชนะสงคราม|00001178|00001261|00002439|00000814|
แขวงบ้านพานถม|00003776|00004735|00008511|00002017|
แขวงบางขุนพรหม|00002957|00002870|00005827|00002095|
แขวงวัดสามพระยา|00001681|00001871|00003552|00000969|
เขตดุสิต|00062462|00055405|00117867|00029637|
แขวงดุสิต|00010254|00007629|00017883|00003432|
แขวงวชิรพยาบาล|00006098|00007404|00013502|00003078|
แขวงสวนจิตรลดา|00005514|00005798|00011312|00002461|
แขวงสี่แยกมหานาค|00004458|00004412|00008870|00002403|
แขวงถนนนครไชยศรี|00036138|00030162|00066300|00018263|
เขตหนองจอก|00067884|00070783|00138667|00045386|
แขวงกระทุ่มราย|00014298|00015002|00029300|00010726|
แขวงหนองจอก|00007600|00007959|00015559|00004304|
แขวงคลองสิบ|00003987|00004074|00008061|00001685|
แขวงคลองสิบสอง|00004887|00004971|00009858|00002787|
แขวงโคกแฝด|00014622|00015060|00029682|00009252|
แขวงคู้ฝั่งเหนือ|00006588|00006897|00013485|00004544|
แขวงลำผักชี|00012119|00013018|00025137|00010264|
แขวงลำต้อยติ่ง|00003783|00003802|00007585|00001824|
เขตบางรัก|00023205|00025919|00049124|00024257|
แขวงมหาพฤฒาราม|00006873|00007718|00014591|00004323|
แขวงสีลม|00005966|00006675|00012641|00009345|
แขวงสุริยวงศ์|00002602|00002872|00005474|00004310|
แขวงบางรัก|00001833|00001795|00003628|00001233|
แขวงสี่พระยา|00005931|00006859|00012790|00005046|
เขตบางเขน|00088115|00094220|00182335|00078737|
แขวงอนุสาวรีย์|00049676|00050956|00100632|00042182|
แขวงท่าแร้ง|00038439|00043264|00081703|00036555|
เขตบางกะปิ|00068691|00081448|00150139|00083042|
แขวงคลองจั่น|00038776|00046151|00084927|00041603|
แขวงหัวหมาก|00029915|00035297|00065212|00041439|
เขตปทุมวัน|00028584|00032456|00061040|00024284|
แขวงรองเมือง|00010019|00010791|00020810|00006892|
แขวงวังใหม่|00005819|00005854|00011673|00005047|
แขวงปทุมวัน|00003042|00004812|00007854|00000854|
แขวงลุมพินี|00009704|00010999|00020703|00011491|
เขตป้อมปราบศัตรูพ่าย|00028081|00029380|00057461|00019250|
แขวงป้อมปราบ|00009511|00009932|00019443|00006406|
แขวงวัดเทพศิรินทร์|00004419|00004412|00008831|00002737|
แขวงคลองมหานาค|00005543|00006181|00011724|00005270|
แขวงบ้านบาตร|00004476|00004472|00008948|00002634|
แขวงวัดโสมนัส|00004132|00004383|00008515|00002203|
เขตพระโขนง|00045859|00052637|00098496|00036101|
แขวงบางจาก|00045859|00052637|00098496|00036101|
เขตมีนบุรี|00061022|00066705|00127727|00046404|
แขวงมีนบุรี|00041743|00046405|00088148|00035016|
แขวงแสนแสบ|00019279|00020300|00039579|00011388|
เขตลาดกระบัง|00069755|00075045|00144800|00060414|
แขวงลาดกระบัง|00014230|00015344|00029574|00010883|
แขวงคลองสองต้นนุ่น|00027059|00029176|00056235|00026269|
แขวงคลองสามประเวศ|00006931|00007620|00014551|00006930|
แขวงลำปลาทิว|00008759|00009279|00018038|00007352|
แขวงทับยาว|00009444|00010108|00019552|00007148|
แขวงขุมทอง|00003332|00003518|00006850|00001832|
เขตยานนาวา|00042294|00045767|00088061|00041465|
แขวงช่องนนทรี|00024987|00027290|00052277|00026279|
แขวงบางโพงพาง|00017307|00018477|00035784|00015186|
เขตสัมพันธวงศ์|00015030|00015616|00030646|00013264|
แขวงจักรวรรดิ|00004674|00004680|00009354|00005004|
แขวงสัมพันธวงศ์|00005864|00006140|00012004|00004493|
แขวงตลาดน้อย|00004492|00004796|00009288|00003767|
เขตพญาไท|00038419|00038783|00077202|00032232|
แขวงสามเสนใน|00038419|00038783|00077202|00032232|
เขตธนบุรี|00062850|00069184|00132034|00043885|
แขวงวัดกัลยาณ์|00005508|00006226|00011734|00002707|
แขวงหิรัญรูจี|00006905|00007737|00014642|00003796|
แขวงบางยี่เรือ|00012875|00013783|00026658|00007542|
แขวงบุคคโล|00009489|00010507|00019996|00007409|
แขวงตลาดพลู|00009583|00010383|00019966|00007148|
แขวงดาวคะนอง|00009643|00010553|00020196|00007996|
แขวงสำเหร่|00008847|00009995|00018842|00007287|
เขตบางกอกใหญ่|00037992|00041645|00079637|00025754|
แขวงวัดอรุณ|00008069|00008300|00016369|00003928|
แขวงวัดท่าพระ|00029923|00033345|00063268|00021826|
เขตห้วยขวาง|00035786|00041247|00077033|00039476|
แขวงห้วยขวาง|00010034|00011694|00021728|00010591|
แขวงบางกะปิ|00008244|00008949|00017193|00011929|
