ทั่วราชอาณาจักร|30295797|30520430|60816227|15495755|
กรุงเทพมหานคร|02749947|02854825|05604772|01810530|
เขตพระนคร|00041376|00040280|00081656|00018023|
แขวงพระบรมมหาราชวัง|00004585|00002929|00007514|00001288|
แขวงวังบูรพาภิรมย์|00007704|00007500|00015204|00004190|
แขวงวัดราชบพิธ|00002556|00002531|00005087|00000977|
แขวงสำราญราษฎร์|00002625|00002624|00005249|00001119|
แขวงศาลเจ้าพ่อเสือ|00002310|00002455|00004765|00001002|
แขวงเสาชิงช้า|00001989|00002080|00004069|00000708|
แขวงบวรนิเวศ|00004133|00004238|00008371|00001658|
แขวงตลาดยอด|00002184|00002659|00004843|00001187|
แขวงชนะสงคราม|00001783|00001787|00003570|00000843|
แขวงบ้านพานถม|00004977|00005432|00010409|00002028|
แขวงบางขุนพรหม|00004072|00003613|00007685|00002073|
แขวงวัดสามพระยา|00002458|00002432|00004890|00000950|
เขตดุสิต|00089051|00072944|00161995|00026693|
แขวงดุสิต|00025625|00018754|00044379|00002965|
แขวงวชิรพยาบาล|00007170|00008102|00015272|00002624|
แขวงสวนจิตรลดา|00007070|00007291|00014361|00002440|
แขวงสี่แยกมหานาค|00004719|00004678|00009397|00002285|
แขวงถนนนครไชยศรี|00044467|00034119|00078586|00016379|
เขตหนองจอก|00039452|00040133|00079585|00022341|
แขวงกระทุ่มราย|00008921|00009182|00018103|00004835|
แขวงหนองจอก|00005515|00005545|00011060|00002728|
แขวงคลองสิบ|00003250|00003375|00006625|00001161|
แขวงคลองสิบสอง|00003117|00003153|00006270|00001681|
แขวงโคกแฝด|00007781|00007801|00015582|00005056|
แขวงคู้ฝั่งเหนือ|00003303|00003400|00006703|00001365|
แขวงลำผักชี|00004679|00004816|00009495|00004445|
แขวงลำต้อยติ่ง|00002886|00002861|00005747|00001070|
เขตบางรัก|00032026|00032963|00064989|00023855|
แขวงมหาพฤฒาราม|00009444|00009727|00019171|00004903|
แขวงสีลม|00007922|00008135|00016057|00008223|
แขวงสุริยวงศ์|00003628|00003721|00007349|00004257|
แขวงบางรัก|00002719|00002465|00005184|00001359|
แขวงสี่พระยา|00008313|00008915|00017228|00005113|
เขตบางเขน|00080936|00081829|00162765|00066398|
แขวงอนุสาวรีย์|00053244|00052062|00105306|00038099|
แขวงท่าแร้ง|00027692|00029767|00057459|00028299|
เขตบางกะปิ|00066216|00073654|00139870|00062110|
แขวงคลองจั่น|00038613|00042535|00081148|00031927|
แขวงหัวหมาก|00027603|00031119|00058722|00030183|
เขตปทุมวัน|00055945|00056652|00112597|00026939|
แขวงรองเมือง|00014588|00014264|00028852|00009673|
แขวงวังใหม่|00009287|00008727|00018014|00005364|
แขวงปทุมวัน|00018888|00019748|00038636|00001211|
แขวงลุมพินี|00013182|00013913|00027095|00010691|
เขตป้อมปราบศัตรูพ่าย|00039892|00039290|00079182|00018204|
แขวงป้อมปราบ|00013788|00013814|00027602|00006514|
แขวงวัดเทพศิรินทร์|00005988|00005715|00011703|00002701|
แขวงคลองมหานาค|00008769|00008808|00017577|00004113|
แขวงบ้านบาตร|00005931|00005603|00011534|00002637|
แขวงวัดโสมนัส|00005416|00005350|00010766|00002239|
เขตพระโขนง|00096886|00103807|00200693|00070132|
แขวงบางนา*|00047416|00049589|00097005|00037706|
แขวงบางจาก|00049470|00054218|00103688|00032426|
เขตมีนบุรี|00043508|00045676|00089184|00029094|
แขวงมีนบุรี|00030852|00032912|00063764|00021444|
แขวงแสนแสบ|00012656|00012764|00025420|00007650|
เขตลาดกระบัง|00049747|00052815|00102562|00036004|
แขวงลาดกระบัง|00014323|00015386|00029709|00008897|
แขวงคลองสองต้นนุ่น|00016827|00017720|00034547|00011098|
แขวงคลองสามประเวศ|00003691|00003961|00007652|00005129|
แขวงลำปลาทิว|00006004|00006202|00012206|00005192|
แขวงทับยาว|00006206|00006668|00012874|00004319|
แขวงขุมทอง|00002696|00002878|00005574|00001369|
เขตยานนาวา|00046202|00048021|00094223|00038445|
แขวงช่องนนทรี|00026960|00027898|00054858|00022834|
แขวงบางโพงพาง|00019242|00020123|00039365|00015611|
เขตสัมพันธวงศ์|00019928|00019056|00038984|00014039|
แขวงจักรวรรดิ|00006487|00005967|00012454|00005191|
แขวงสัมพันธวงศ์|00007817|00007536|00015353|00004991|
แขวงตลาดน้อย|00005624|00005553|00011177|00003857|
เขตพญาไท|00047900|00045396|00093296|00025837|
แขวงสามเสนใน|00047900|00045396|00093296|00025837|
เขตธนบุรี|00098083|00100294|00198377|00041624|
แขวงวัดกัลยาณ์|00008322|00007997|00016319|00002614|
แขวงหิรัญรูจี|00008907|00009293|00018200|00003706|
แขวงบางยี่เรือ|00018316|00019129|00037445|00007823|
แขวงบุคคโล|00049662|00050682|00100344|00020978|
แขวงตลาดพลู|00012876|00013193|00026069|00006503|
เขตบางกอกใหญ่|00046500|00047359|00093859|00026058|
