ทั่วราชอาณาจักร|29552978|29542441|59095419|13997449|
กรุงเทพมหานคร|02760025|02824201|05584226|01562110|
เขตพระนคร|00044610|00042645|00087255|00019935|
แขวงพระบรมมหาราชวัง|00004981|00003188|00008169|00001407|
แขวงวังบูรพาภิรมย์|00008174|00007851|00016025|00004729|
แขวงวัดราชบพิธ|00002652|00002615|00005267|00001033|
แขวงสำราญราษฎร์|00002878|00002773|00005651|00001306|
แขวงศาลเจ้าพ่อเสือ|00002487|00002590|00005077|00001121|
แขวงเสาชิงช้า|00002133|00002176|00004309|00000776|
แขวงบวรนิเวศ|00004557|00004505|00009062|00001786|
แขวงตลาดยอด|00002392|00002821|00005213|00001326|
แขวงชนะสงคราม|00001960|00001997|00003957|00000846|
แขวงบ้านพานถม|00005563|00005809|00011372|00002339|
แขวงบางขุนพรหม|00004189|00003722|00007911|00002241|
แขวงวัดสามพระยา|00002644|00002598|00005242|00001025|
เขตดุสิต|00094639|00076667|00171306|00026002|
แขวงดุสิต|00020597|00014038|00034635|00002998|
แขวงวชิรพยาบาล|00012722|00013443|00026165|00002468|
แขวงสวนจิตรลดา|00007416|00007430|00014846|00002299|
แขวงสี่แยกมหานาค|00004832|00004685|00009517|00002249|
แขวงถนนนครไชยศรี|00049072|00037071|00086143|00015988|
เขตหนองจอก|00033999|00034392|00068391|00015516|
แขวงกระทุ่มราย|00008131|00008366|00016497|00003597|
แขวงหนองจอก|00004778|00004740|00009518|00001833|
แขวงคลองสิบ|00003039|00003092|00006131|00001059|
แขวงคลองสิบสอง|00002791|00002828|00005619|00001103|
แขวงโคกแฝด|00006152|00006196|00012348|00003865|
แขวงคู้ฝั่งเหนือ|00002879|00002942|00005821|00001020|
แขวงลำผักชี|00003484|00003521|00007005|00002016|
แขวงลำต้อยติ่ง|00002745|00002707|00005452|00001023|
เขตบางรัก|00034474|00034736|00069210|00021272|
แขวงมหาพฤฒาราม|00010097|00010312|00020409|00005404|
แขวงสีลม|00008505|00008541|00017046|00004806|
แขวงสุริยวงศ์|00003851|00003846|00007697|00004426|
แขวงบางรัก|00002927|00002647|00005574|00001420|
แขวงสี่พระยา|00009094|00009390|00018484|00005216|
เขตบางเขน|00125224|00125975|00251199|00090597|
แขวงอนุสาวรีย์|00035273|00032552|00067825|00019630|
แขวงคลองถนน*|00054856|00056589|00111445|00041577|
แขวงสายไหม*|00017746|00018878|00036624|00015452|
แขวงท่าแร้ง|00014550|00014993|00029543|00011418|
แขวงออเงิน*|00002799|00002963|00005762|00002520|
เขตบางกะปิ|00112081|00122516|00234597|00072454|
แขวงคลองจั่น|00038912|00042791|00081703|00022394|
แขวงวังทองหลาง*|00046217|00049848|00096065|00027583|
แขวงหัวหมาก|00026952|00029877|00056829|00022477|
เขตปทุมวัน|00058615|00058626|00117241|00027469|
แขวงรองเมือง|00015991|00015511|00031502|00010706|
แขวงวังใหม่|00010852|00010320|00021172|00007207|
แขวงปทุมวัน|00017891|00018497|00036388|00001968|
แขวงลุมพินี|00013881|00014298|00028179|00007588|
เขตป้อมปราบศัตรูพ่าย|00041217|00040425|00081642|00018938|
แขวงป้อมปราบ|00013987|00014061|00028048|00006688|
แขวงวัดเทพศิรินทร์|00006379|00006024|00012403|00002804|
แขวงคลองมหานาค|00008811|00008925|00017736|00004430|
แขวงบ้านบาตร|00006296|00005862|00012158|00002694|
แขวงวัดโสมนัส|00005744|00005553|00011297|00002322|
เขตพระโขนง|00097860|00103516|00201376|00062507|
แขวงบางนา*|00047751|00049383|00097134|00032012|
แขวงบางจาก|00050109|00054133|00104242|00030495|
เขตมีนบุรี|00061057|00063216|00124273|00032347|
แขวงมีนบุรี|00025561|00026726|00052287|00014512|
แขวงแสนแสบ|00009756|00009743|00019499|00004559|
แขวงบางชัน*|00012225|00012745|00024970|00006874|
แขวงทรายกองดิน*|00002393|00002529|00004922|00001260|
แขวงทรายกองดินใต้*|00004201|00004317|00008518|00001415|
แขวงสามวาตะวันออก*|00004411|00004532|00008943|00002038|
