ทั่วราชอาณาจักร|30650172|31011529|61661701|16248890|
กรุงเทพมหานคร|02759879|02902620|05662499|01876577|
เขตพระนคร|00041134|00041787|00082921|00018111|
แขวงพระบรมมหาราชวัง|00004026|00002788|00006814|00001290|
แขวงวังบูรพาภิรมย์|00008824|00007969|00016793|00004265|
แขวงวัดราชบพิธ|00002399|00002531|00004930|00000977|
แขวงสำราญราษฎร์|00002716|00002684|00005400|00001122|
แขวงศาลเจ้าพ่อเสือ|00002210|00002661|00004871|00000985|
แขวงเสาชิงช้า|00001860|00002002|00003862|00000708|
แขวงบวรนิเวศ|00004146|00005264|00009410|00001647|
แขวงตลาดยอด|00002107|00002584|00004691|00001185|
แขวงชนะสงคราม|00001662|00001663|00003325|00000846|
แขวงบ้านพานถม|00004801|00005829|00010630|00002028|
แขวงบางขุนพรหม|00004005|00003525|00007530|00002103|
แขวงวัดสามพระยา|00002378|00002287|00004665|00000955|
เขตดุสิต|00086156|00071175|00157331|00027862|
แขวงดุสิต|00024775|00017783|00042558|00003189|
แขวงวชิรพยาบาล|00006979|00008200|00015179|00003038|
แขวงสวนจิตรลดา|00006770|00007068|00013838|00002476|
แขวงสี่แยกมหานาค|00004665|00004650|00009315|00002327|
แขวงถนนนครไชยศรี|00042967|00033474|00076441|00016832|
เขตหนองจอก|00043479|00044616|00088095|00025107|
แขวงกระทุ่มราย|00009521|00009831|00019352|00005171|
แขวงหนองจอก|00005906|00005956|00011862|00002888|
แขวงคลองสิบ|00003388|00003543|00006931|00001256|
แขวงคลองสิบสอง|00003537|00003555|00007092|00002022|
แขวงโคกแฝด|00008319|00008531|00016850|00005292|
แขวงคู้ฝั่งเหนือ|00003843|00003943|00007786|00002487|
แขวงลำผักชี|00005913|00006185|00012098|00004824|
แขวงลำต้อยติ่ง|00003052|00003072|00006124|00001167|
เขตบางรัก|00030893|00032145|00063038|00024162|
แขวงมหาพฤฒาราม|00009045|00009482|00018527|00004873|
แขวงสีลม|00007744|00008048|00015792|00008585|
แขวงสุริยวงศ์|00003559|00003646|00007205|00004402|
แขวงบางรัก|00002578|00002441|00005019|00001262|
แขวงสี่พระยา|00007967|00008528|00016495|00005040|
เขตบางเขน|00082980|00085080|00168060|00068088|
แขวงอนุสาวรีย์|00053361|00052843|00106204|00039390|
แขวงท่าแร้ง|00029619|00032237|00061856|00028698|
เขตบางกะปิ|00066857|00075490|00142347|00064944|
แขวงคลองจั่น|00039065|00043657|00082722|00033458|
แขวงหัวหมาก|00027792|00031833|00059625|00031486|
เขตปทุมวัน|00051463|00052603|00104066|00024658|
แขวงรองเมือง|00013834|00013671|00027505|00007134|
แขวงวังใหม่|00008497|00007993|00016490|00005212|
แขวงปทุมวัน|00016436|00017431|00033867|00000911|
แขวงลุมพินี|00012696|00013508|00026204|00011401|
เขตป้อมปราบศัตรูพ่าย|00038616|00037986|00076602|00018108|
แขวงป้อมปราบ|00013360|00013331|00026691|00006515|
แขวงวัดเทพศิรินทร์|00005961|00005565|00011526|00002709|
แขวงคลองมหานาค|00008375|00008529|00016904|00004052|
แขวงบ้านบาตร|00005732|00005429|00011161|00002590|
แขวงวัดโสมนัส|00005188|00005132|00010320|00002242|
เขตพระโขนง|00047422|00052649|00100071|00032777|
แขวงบางจาก|00047422|00052649|00100071|00032777|
เขตมีนบุรี|00047650|00050653|00098303|00033978|
แขวงมีนบุรี|00033767|00036431|00070198|00025350|
แขวงแสนแสบ|00013883|00014222|00028105|00008628|
เขตลาดกระบัง|00054668|00058299|00112967|00038872|
แขวงลาดกระบัง|00014610|00015570|00030180|00009051|
แขวงคลองสองต้นนุ่น|00019332|00020680|00040012|00012858|
แขวงคลองสามประเวศ|00004594|00004855|00009449|00005599|
แขวงลำปลาทิว|00006495|00006781|00013276|00005390|
แขวงทับยาว|00006783|00007340|00014123|00004535|
แขวงขุมทอง|00002854|00003073|00005927|00001439|
เขตยานนาวา|00045795|00047979|00093774|00038999|
แขวงช่องนนทรี|00026686|00027943|00054629|00023056|
แขวงบางโพงพาง|00019109|00020036|00039145|00015943|
เขตสัมพันธวงศ์|00019138|00018455|00037593|00013554|
แขวงจักรวรรดิ|00006140|00005670|00011810|00005008|
