ทั่วประเทศ|31529148|32546885|64076033|22240259|
กรุงเทพมหานคร|02692954|02981889|05674843|02459680|
เขตพระนคร|00028223|00030548|00058771|00018468|
แขวงพระบรมมหาราชวัง|00002792|00002013|00004805|00001303|
แขวงวังบูรพาภิรมย์|00006367|00006057|00012424|00004570|
แขวงวัดราชบพิธ|00001688|00002079|00003767|00000980|
แขวงสำราญราษฎร์|00001866|00001858|00003724|00001135|
แขวงศาลเจ้าพ่อเสือ|00001569|00002042|00003611|00000989|
แขวงเสาชิงช้า|00001258|00001422|00002680|00000709|
แขวงบวรนิเวศ|00002598|00003413|00006011|00001640|
แขวงตลาดยอด|00001321|00001662|00002983|00001225|
แขวงชนะสงคราม|00001070|00001163|00002233|00000822|
แขวงบ้านพานถม|00003435|00004432|00007867|00002025|
แขวงบางขุนพรหม|00002749|00002680|00005429|00002101|
แขวงวัดสามพระยา|00001510|00001727|00003237|00000969|
เขตดุสิต|00057513|00051302|00108815|00031751|
แขวงดุสิต|00009334|00006992|00016326|00003595|
แขวงวชิรพยาบาล|00005596|00007178|00012774|00003050|
แขวงสวนจิตรลดา|00005062|00005393|00010455|00002473|
แขวงสี่แยกมหานาค|00004249|00004231|00008480|00002412|
แขวงถนนนครไชยศรี|00033272|00027508|00060780|00020221|
เขตหนองจอก|00075401|00078970|00154371|00052026|
แขวงกระทุ่มราย|00016543|00017397|00033940|00013139|
แขวงหนองจอก|00008489|00009007|00017496|00005413|
แขวงคลองสิบ|00004172|00004227|00008399|00001874|
แขวงคลองสิบสอง|00004832|00005013|00009845|00002987|
แขวงโคกแฝด|00015772|00016302|00032074|00009995|
แขวงคู้ฝั่งเหนือ|00007685|00008064|00015749|00005346|
แขวงลำผักชี|00013606|00014623|00028229|00010916|
แขวงลำต้อยติ่ง|00004302|00004337|00008639|00002356|
เขตบางรัก|00021739|00024348|00046087|00026398|
แขวงมหาพฤฒาราม|00006069|00006915|00012984|00004788|
แขวงสีลม|00005919|00006598|00012517|00010830|
แขวงสุริยวงศ์|00002572|00002791|00005363|00004310|
แขวงบางรัก|00001674|00001653|00003327|00001243|
แขวงสี่พระยา|00005505|00006391|00011896|00005227|
เขตบางเขน|00090000|00098252|00188252|00092627|
แขวงอนุสาวรีย์|00047999|00050219|00098218|00048911|
แขวงท่าแร้ง|00042001|00048033|00090034|00043716|
เขตบางกะปิ|00067820|00080825|00148645|00090754|
แขวงคลองจั่น|00037627|00044907|00082534|00044212|
แขวงหัวหมาก|00030193|00035918|00066111|00046542|
เขตปทุมวัน|00025437|00029559|00054996|00026513|
แขวงรองเมือง|00009265|00010059|00019324|00006903|
แขวงวังใหม่|00004740|00004806|00009546|00005019|
แขวงปทุมวัน|00002160|00004141|00006301|00000973|
แขวงลุมพินี|00009272|00010553|00019825|00013618|
เขตป้อมปราบศัตรูพ่าย|00025312|00026781|00052093|00019334|
แขวงป้อมปราบ|00008408|00008884|00017292|00006489|
แขวงวัดเทพศิรินทร์|00003981|00004054|00008035|00002741|
แขวงคลองมหานาค|00005074|00005702|00010776|00005277|
แขวงบ้านบาตร|00003998|00004102|00008100|00002611|
แขวงวัดโสมนัส|00003851|00004039|00007890|00002216|
เขตพระโขนง|00043686|00050796|00094482|00040855|
แขวงบางจาก|00043685|00050796|00094481|00040854|
แขวงบางนา|00000001|00000000|00000001|00000001|
เขตมีนบุรี|00064680|00071556|00136236|00050737|
แขวงมีนบุรี|00044093|00049814|00093907|00038465|
แขวงแสนแสบ|00020587|00021742|00042329|00012272|
เขตลาดกระบัง|00077034|00083816|00160850|00072041|
แขวงลาดกระบัง|00013889|00015108|00028997|00013139|
แขวงคลองสองต้นนุ่น|00030697|00033658|00064355|00028144|
แขวงคลองสามประเวศ|00007186|00007947|00015133|00007290|
แขวงลำปลาทิว|00009563|00010230|00019793|00008870|
แขวงทับยาว|00012105|00013095|00025200|00012482|
แขวงขุมทอง|00003594|00003778|00007372|00002116|
เขตยานนาวา|00039515|00042966|00082481|00042847|
แขวงช่องนนทรี|00023854|00026241|00050095|00027513|
แขวงบางโพงพาง|00015661|00016725|00032386|00015334|
เขตสัมพันธวงศ์|00013587|00014414|00028001|00013267|
แขวงจักรวรรดิ|00004224|00004319|00008543|00005018|
แขวงสัมพันธวงศ์|00005280|00005611|00010891|00004493|
แขวงตลาดน้อย|00004083|00004484|00008567|00003756|
เขตพญาไท|00036639|00036894|00073533|00036033|
แขวงสามเสนใน|00036639|00036894|00073533|00036033|
เขตธนบุรี|00057651|00063888|00121539|00046447|
แขวงวัดกัลยาณ์|00004964|00005555|00010519|00002683|
แขวงหิรัญรูจี|00006392|00007165|00013557|00003947|
แขวงบางยี่เรือ|00011754|00012612|00024366|00007537|
แขวงบุคคโล|00008541|00009737|00018278|00009074|
แขวงตลาดพลู|00008858|00009764|00018622|00007107|
แขวงดาวคะนอง|00008991|00009914|00018905|00008795|
แขวงสำเหร่|00008151|00009141|00017292|00007304|
เขตบางกอกใหญ่|00035019|00038845|00073864|00026484|
แขวงวัดอรุณ|00007458|00007726|00015184|00003973|
แขวงวัดท่าพระ|00027561|00031119|00058680|00022511|
เขตห้วยขวาง|00035694|00042026|00077720|00052164|
แขวงห้วยขวาง|00010152|00012135|00022287|00017252|
แขวงบางกะปิ|00007915|00008806|00016721|00013253|
แขวงสามเสนนอก|00017627|00021085|00038712|00021659|
เขตคลองสาน|00036333|00041138|00077471|00035127|
แขวงสมเด็จเจ้าพระยา|00007363|00008150|00015513|00005055|
แขวงคลองสาน|00007341|00008076|00015417|00005679|
แขวงบางลำภูล่าง|00012601|00014390|00026991|00011953|
แขวงคลองต้นไทร|00009028|00010522|00019550|00012440|
เขตตลิ่งชัน|00050414|00056372|00106786|00037445|
แขวงคลองชักพระ|00005113|00005684|00010797|00004458|
แขวงตลิ่งชัน|00012693|00014204|00026897|00009883|
แขวงฉิมพลี|00011615|00013186|00024801|00008609|
แขวงบางพรม|00006823|00007480|00014303|00004338|
แขวงบางระมาด|00008881|00009892|00018773|00006656|
แขวงบางเชือกหนัง|00005289|00005926|00011215|00003501|
เขตบางกอกน้อย|00057144|00062888|00120032|00045949|
แขวงศิริราช|00008959|00008216|00017175|00004275|
แขวงบ้านช่างหล่อ|00017388|00018397|00035785|00011313|
แขวงบางขุนนนท์|00004518|00005283|00009801|00003912|
แขวงบางขุนศรี|00016355|00019355|00035710|00012997|
แขวงอรุณอมรินทร์|00009924|00011637|00021561|00013452|
เขตบางขุนเทียน|00076974|00084668|00161642|00072434|
แขวงท่าข้าม|00023916|00026258|00050174|00023967|
แขวงแสมดำ|00053058|00058410|00111468|00048467|
เขตภาษีเจริญ|00061556|00068937|00130493|00046917|
แขวงบางหว้า|00018260|00020070|00038330|00016885|
แขวงบางด้วน|00014335|00015854|00030189|00008526|
แขวงบางจาก|00003791|00004345|00008136|00003245|
แขวงบางแวก|00008851|00010228|00019079|00007186|
แขวงคลองขวาง|00005167|00005807|00010974|00003349|
แขวงปากคลองภาษีเจริญ|00007856|00008897|00016753|00005841|
แขวงคูหาสวรรค์|00003296|00003736|00007032|00001885|
เขตหนองแขม|00069491|00078807|00148298|00054485|
แขวงหนองแขม|00034020|00039107|00073127|00025851|
แขวงหนองค้างพลู|00035471|00039700|00075171|00028634|
เขตราษฎร์บูรณะ|00042289|00045552|00087841|00035460|
แขวงราษฎร์บูรณะ|00016885|00018634|00035519|00013063|
แขวงบางปะกอก|00025404|00026918|00052322|00022397|
เขตบางพลัด|00046569|00053750|00100319|00045327|
แขวงบางพลัด|00012249|00014090|00026339|00009001|
แขวงบางอ้อ|00012467|00014322|00026789|00011634|
แขวงบางบำหรุ|00008760|00010759|00019519|00012827|
แขวงบางยี่ขัน|00013093|00014579|00027672|00011865|
เขตดินแดง|00061684|00070163|00131847|00052426|
แขวงดินแดง|00061684|00070163|00131847|00052426|
เขตบึงกุ่ม|00067308|00078889|00146197|00064281|
แขวงคลองกุ่ม|00032742|00037639|00070381|00028352|
แขวงนวมินทร์|00013193|00015983|00029176|00011325|
แขวงนวลจันทร์|00021373|00025267|00046640|00024604|
เขตสาทร|00041117|00045097|00086214|00035711|
แขวงทุ่งวัดดอน|00020167|00022666|00042833|00015129|
แขวงยานนาวา|00010918|00012128|00023046|00008514|
แขวงทุ่งมหาเมฆ|00010032|00010303|00020335|00012068|
เขตบางซื่อ|00064121|00070880|00135001|00046019|
แขวงบางซื่อ|00042600|00046011|00088611|00029105|
แขวงวงศ์สว่าง|00021521|00024869|00046390|00016914|
เขตจตุจักร|00076186|00085223|00161409|00090411|
แขวงลาดยาว|00022202|00024595|00046797|00021943|
แขวงเสนานิคม|00009861|00010681|00020542|00011455|
แขวงจันทรเกษม|00018056|00020409|00038465|00022449|
แขวงจอมพล|00013431|00016405|00029836|00021554|
แขวงจตุจักร|00012636|00013133|00025769|00013010|
เขตบางคอแหลม|00046272|00050150|00096422|00036312|
แขวงบางคอแหลม|00012670|00013696|00026366|00009851|
แขวงวัดพระยาไกร|00014146|00015398|00029544|00009959|
แขวงบางโคล่|00019456|00021056|00040512|00016502|
เขตประเวศ|00075108|00083349|00158457|00070069|
แขวงประเวศ|00035502|00039059|00074561|00027955|
แขวงหนองบอน|00020145|00022736|00042881|00020966|
แขวงดอกไม้|00019461|00021554|00041015|00021148|
