ทั่วประเทศ|31007857|31820849|62828706|19582845|
กรุงเทพมหานคร|02721273|02974683|05695956|02150706|
เขตพระนคร|00031784|00034051|00065835|00018470|
แขวงพระบรมมหาราชวัง|00003295|00002305|00005600|00001300|
แขวงวังบูรพาภิรมย์|00006843|00006612|00013455|00004577|
แขวงวัดราชบพิธ|00001930|00002279|00004209|00000978|
แขวงสำราญราษฎร์|00002081|00002174|00004255|00001133|
แขวงศาลเจ้าพ่อเสือ|00001756|00002183|00003939|00000987|
แขวงเสาชิงช้า|00001457|00001586|00003043|00000707|
แขวงบวรนิเวศ|00003059|00003867|00006926|00001640|
แขวงตลาดยอด|00001580|00002025|00003605|00001232|
แขวงชนะสงคราม|00001216|00001280|00002496|00000814|
แขวงบ้านพานถม|00003858|00004920|00008778|00002035|
แขวงบางขุนพรหม|00002982|00002900|00005882|00002096|
แขวงวัดสามพระยา|00001727|00001920|00003647|00000971|
เขตดุสิต|00063868|00056059|00119927|00029557|
แขวงดุสิต|00009630|00007583|00017213|00003420|
แขวงวชิรพยาบาล|00006174|00007413|00013587|00003072|
แขวงสวนจิตรลดา|00005636|00005941|00011577|00002458|
แขวงสี่แยกมหานาค|00004529|00004471|00009000|00002396|
แขวงถนนนครไชยศรี|00037899|00030651|00068550|00018211|
เขตหนองจอก|00065380|00068035|00133415|00043317|
แขวงกระทุ่มราย|00013653|00014313|00027966|00009851|
แขวงหนองจอก|00007357|00007695|00015052|00004149|
แขวงคลองสิบ|00003905|00004014|00007919|00001652|
แขวงคลองสิบสอง|00004857|00004960|00009817|00002756|
แขวงโคกแฝด|00014176|00014561|00028737|00009232|
แขวงคู้ฝั่งเหนือ|00006258|00006543|00012801|00004433|
แขวงลำผักชี|00011473|00012196|00023669|00009521|
แขวงลำต้อยติ่ง|00003701|00003753|00007454|00001723|
เขตบางรัก|00023478|00026252|00049730|00024050|
แขวงมหาพฤฒาราม|00007003|00007853|00014856|00004325|
แขวงสีลม|00005943|00006694|00012637|00009143|
แขวงสุริยวงศ์|00002602|00002870|00005472|00004308|
แขวงบางรัก|00001879|00001864|00003743|00001231|
แขวงสี่พระยา|00006051|00006971|00013022|00005043|
เขตบางเขน|00087901|00093489|00181390|00077208|
แขวงอนุสาวรีย์|00050201|00051180|00101381|00041129|
แขวงท่าแร้ง|00037700|00042309|00080009|00036079|
เขตบางกะปิ|00068697|00081163|00149860|00080278|
แขวงคลองจั่น|00038955|00046236|00085191|00041486|
แขวงหัวหมาก|00029742|00034927|00064669|00038792|
เขตปทุมวัน|00029127|00032975|00062102|00023396|
แขวงรองเมือง|00010214|00011019|00021233|00006683|
แขวงวังใหม่|00005765|00005863|00011628|00004970|
แขวงปทุมวัน|00003137|00004786|00007923|00000875|
แขวงลุมพินี|00010011|00011307|00021318|00010868|
เขตป้อมปราบศัตรูพ่าย|00028763|00030005|00058768|00019253|
แขวงป้อมปราบ|00009828|00010223|00020051|00006388|
แขวงวัดเทพศิรินทร์|00004540|00004525|00009065|00002739|
แขวงคลองมหานาค|00005650|00006291|00011941|00005275|
แขวงบ้านบาตร|00004579|00004541|00009120|00002647|
แขวงวัดโสมนัส|00004166|00004425|00008591|00002204|
เขตพระโขนง|00045844|00052252|00098096|00035662|
แขวงบางจาก|00045844|00052252|00098096|00035662|
เขตมีนบุรี|00058691|00064134|00122825|00045143|
แขวงมีนบุรี|00040023|00044442|00084465|00034222|
แขวงแสนแสบ|00018668|00019692|00038360|00010921|
เขตลาดกระบัง|00068631|00073829|00142460|00053276|
แขวงลาดกระบัง|00014265|00015366|00029631|00010669|
แขวงคลองสองต้นนุ่น|00026716|00028771|00055487|00019668|
แขวงคลองสามประเวศ|00006772|00007417|00014189|00006901|
แขวงลำปลาทิว|00008511|00009020|00017531|00007266|
แขวงทับยาว|00009144|00009796|00018940|00006985|
แขวงขุมทอง|00003223|00003459|00006682|00001787|
เขตยานนาวา|00042496|00045887|00088383|00040098|
แขวงช่องนนทรี|00025048|00027199|00052247|00025065|
แขวงบางโพงพาง|00017448|00018688|00036136|00015033|
เขตสัมพันธวงศ์|00015321|00015821|00031142|00013203|
แขวงจักรวรรดิ|00004761|00004753|00009514|00004994|
แขวงสัมพันธวงศ์|00005991|00006234|00012225|00004496|
แขวงตลาดน้อย|00004569|00004834|00009403|00003713|
เขตพญาไท|00038352|00038991|00077343|00030613|
แขวงสามเสนใน|00038352|00038991|00077343|00030613|
เขตธนบุรี|00064037|00070552|00134589|00042275|
แขวงวัดกัลยาณ์|00005617|00006365|00011982|00002705|
แขวงหิรัญรูจี|00006980|00007891|00014871|00003793|
แขวงบางยี่เรือ|00013091|00014107|00027198|00007536|
