ทั่วประเทศ|     32,464,906|     33,723,597|     66,188,503|     25,723,807|
กรุงเทพมหานคร|      2,682,962|      2,999,453|      5,682,415|      2,887,274|
ท้องถิ่นเขตพระนคร|         24,767|         26,464|         51,231|         19,182|
แขวงพระบรมมหาราชวัง|          2,358|          1,595|          3,953|          1,245|
แขวงวังบูรพาภิรมย์|          5,911|          5,516|         11,427|          5,361|
แขวงวัดราชบพิธ|          1,489|          1,825|          3,314|            984|
แขวงสำราญราษฎร์|          1,710|          1,611|          3,321|          1,139|
แขวงศาลเจ้าพ่อเสือ|          1,404|          1,874|          3,278|            998|
แขวงเสาชิงช้า|          1,064|          1,228|          2,292|            704|
แขวงบวรนิเวศ|          2,127|          2,710|          4,837|          1,615|
แขวงตลาดยอด|          1,116|          1,371|          2,487|          1,193|
แขวงชนะสงคราม|            943|          1,025|          1,968|            829|
แขวงบ้านพานถม|          2,972|          3,841|          6,813|          2,034|
แขวงบางขุนพรหม|          2,314|          2,299|          4,613|          2,108|
แขวงวัดสามพระยา|          1,359|          1,569|          2,928|            972|
ท้องถิ่นเขตดุสิต|         51,252|         44,600|         95,852|         32,311|
แขวงดุสิต|          7,277|          5,515|         12,792|          3,625|
แขวงวชิรพยาบาล|          4,897|          6,370|         11,267|          3,078|
แขวงสวนจิตรลดา|          4,435|          4,776|          9,211|          2,474|
แขวงสี่แยกมหานาค|          3,683|          3,805|          7,488|          2,432|
แขวงถนนนครไชยศรี|         30,960|         24,134|         55,094|         20,702|
ท้องถิ่นเขตหนองจอก|         83,209|         87,434|        170,643|         61,537|
แขวงกระทุ่มราย|         18,636|         19,654|         38,290|         15,260|
แขวงหนองจอก|         10,233|         10,883|         21,116|          7,554|
แขวงคลองสิบ|          4,474|          4,512|          8,986|          2,218|
แขวงคลองสิบสอง|          5,523|          5,639|         11,162|          4,076|
แขวงโคกแฝด|         16,484|         17,176|         33,660|         11,262|
แขวงคู้ฝั่งเหนือ|          8,571|          8,973|         17,544|          5,917|
แขวงลำผักชี|         14,599|         15,766|         30,365|         12,453|
แขวงลำต้อยติ่ง|          4,689|          4,831|          9,520|          2,797|
ท้องถิ่นเขตบางรัก|         22,672|         25,145|         47,817|         30,301|
แขวงมหาพฤฒาราม|          5,396|          6,213|         11,609|          6,551|
แขวงสีลม|          8,425|          8,928|         17,353|         12,237|
แขวงสุริยวงศ์|          2,539|          2,774|          5,313|          4,485|
แขวงบางรัก|          1,408|          1,447|          2,855|          1,447|
แขวงสี่พระยา|          4,904|          5,783|         10,687|          5,581|
ท้องถิ่นเขตบางเขน|         90,931|         99,750|        190,681|        107,198|
แขวงอนุสาวรีย์|         46,601|         48,237|         94,838|         56,825|
แขวงท่าแร้ง|         44,330|         51,513|         95,843|         50,373|
ท้องถิ่นเขตบางกะปิ|         67,312|         80,488|        147,800|        102,119|
แขวงคลองจั่น|         36,491|         43,271|         79,762|         47,670|
แขวงหัวหมาก|         30,821|         37,217|         68,038|         54,449|
ท้องถิ่นเขตปทุมวัน|         22,469|         26,652|         49,121|         30,815|
แขวงรองเมือง|          8,292|          9,099|         17,391|          7,181|
แขวงวังใหม่|          3,678|          3,752|          7,430|          6,225|
แขวงปทุมวัน|          1,969|          4,161|          6,130|          1,077|
แขวงลุมพินี|          8,530|          9,640|         18,170|         16,332|
ท้องถิ่นเขตป้อมปราบศัตรูพ่าย|         22,668|         23,913|         46,581|         19,684|
แขวงป้อมปราบ|          7,631|          8,112|         15,743|          6,447|
แขวงวัดเทพศิรินทร์|          3,541|          3,572|          7,113|          2,748|
แขวงคลองมหานาค|          4,558|          5,077|          9,635|          5,663|
แขวงบ้านบาตร|          3,496|          3,527|          7,023|          2,601|
แขวงวัดโสมนัส|          3,442|          3,625|          7,067|          2,225|
ท้องถิ่นเขตพระโขนง|         41,267|         49,267|         90,534|         52,092|
แขวงบางจาก|         31,292|         37,865|         69,157|         36,212|
แขวงพระโขนงใต้|          9,975|         11,402|         21,377|         15,880|
ท้องถิ่นเขตมีนบุรี|         66,860|         74,890|        141,750|         58,200|
แขวงมีนบุรี|         45,327|         51,731|         97,058|         44,527|
แขวงแสนแสบ|         21,533|         23,159|         44,692|         13,673|
ท้องถิ่นเขตลาดกระบัง|         83,143|         90,844|        173,987|         90,000|
แขวงลาดกระบัง|         13,962|         15,654|         29,616|         17,331|
แขวงคลองสองต้นนุ่น|         32,125|         35,233|         67,358|         31,319|
แขวงคลองสามประเวศ|          7,432|          8,218|         15,650|         10,875|
แขวงลำปลาทิว|         11,633|         12,439|         24,072|         12,336|
แขวงทับยาว|         13,971|         15,216|         29,187|         15,474|
แขวงขุมทอง|          4,020|          4,084|          8,104|          2,665|
ท้องถิ่นเขตยานนาวา|         37,134|         41,663|         78,797|         51,043|
แขวงช่องนนทรี|         22,677|         25,963|         48,640|         32,138|
แขวงบางโพงพาง|         14,457|         15,700|         30,157|         18,905|
ท้องถิ่นเขตสัมพันธวงศ์|         11,685|         12,465|         24,150|         13,205|
แขวงจักรวรรดิ|          3,699|          3,830|          7,529|          5,037|
แขวงสัมพันธวงศ์|          4,310|          4,580|          8,890|          4,415|
แขวงตลาดน้อย|          3,676|          4,055|          7,731|          3,753|
ท้องถิ่นเขตพญาไท|         34,887|         35,351|         70,238|         41,891|
แขวงสามเสนใน|         18,092|         15,610|         33,702|         19,892|
แขวงพญาไท|         16,795|         19,741|         36,536|         21,999|
ท้องถิ่นเขตธนบุรี|         51,585|         57,897|        109,482|         54,576|
แขวงวัดกัลยาณ์|          4,286|          4,847|          9,133|          2,753|
แขวงหิรัญรูจี|          5,840|          6,624|         12,464|          3,964|
แขวงบางยี่เรือ|         10,372|         11,171|         21,543|          7,963|
