ทั่วประเทศ|31139647|31660225|62799872|17309344|
กรุงเทพมหานคร|02796409|02985750|05782159|01963660|
เขตพระนคร|00038646|00039705|00078351|00018577|
แขวงพระบรมมหาราชวัง|00003787|00002629|00006416|00001297|
แขวงวังบูรพาภิรมย์|00008248|00007617|00015865|00004608|
แขวงวัดราชบพิธ|00002274|00002487|00004761|00000978|
แขวงสำราญราษฎร์|00002625|00002595|00005220|00001132|
แขวงศาลเจ้าพ่อเสือ|00002085|00002511|00004596|00000990|
แขวงเสาชิงช้า|00001722|00001863|00003585|00000708|
แขวงบวรนิเวศ|00003826|00004826|00008652|00001656|
แขวงตลาดยอด|00001972|00002493|00004465|00001265|
แขวงชนะสงคราม|00001533|00001557|00003090|00000842|
แขวงบ้านพานถม|00004501|00005625|00010126|00002031|
แขวงบางขุนพรหม|00003869|00003348|00007217|00002101|
แขวงวัดสามพระยา|00002204|00002154|00004358|00000969|
เขตดุสิต|00082514|00068997|00151511|00029839|
แขวงดุสิต|00026493|00018104|00044597|00004146|
แขวงวชิรพยาบาล|00006557|00007628|00014185|00003044|
แขวงสวนจิตรลดา|00006025|00006348|00012373|00002501|
แขวงสี่แยกมหานาค|00004627|00004674|00009301|00002360|
แขวงถนนนครไชยศรี|00038812|00032243|00071055|00017788|
เขตหนองจอก|00050526|00052038|00102564|00030401|
แขวงกระทุ่มราย|00010417|00010820|00021237|00006133|
แขวงหนองจอก|00006448|00006590|00013038|00003187|
แขวงคลองสิบ|00003591|00003697|00007288|00001447|
แขวงคลองสิบสอง|00004263|00004358|00008621|00002511|
แขวงโคกแฝด|00009968|00010228|00020196|00006496|
แขวงคู้ฝั่งเหนือ|00004548|00004702|00009250|00002963|
แขวงลำผักชี|00007896|00008231|00016127|00006216|
แขวงลำต้อยติ่ง|00003395|00003412|00006807|00001448|
เขตบางรัก|00029665|00031110|00060775|00023161|
แขวงมหาพฤฒาราม|00008597|00009143|00017740|00004329|
แขวงสีลม|00007606|00007894|00015500|00008307|
แขวงสุริยวงศ์|00003404|00003528|00006932|00004330|
แขวงบางรัก|00002380|00002290|00004670|00001228|
แขวงสี่พระยา|00007678|00008255|00015933|00004967|
เขตบางเขน|00085202|00089988|00175190|00071202|
แขวงอนุสาวรีย์|00052574|00053664|00106238|00040125|
แขวงท่าแร้ง|00032628|00036324|00068952|00031077|
เขตบางกะปิ|00068311|00079123|00147434|00069065|
แขวงคลองจั่น|00040149|00046404|00086553|00036401|
แขวงหัวหมาก|00028162|00032719|00060881|00032664|
เขตปทุมวัน|00048589|00049943|00098532|00024553|
แขวงรองเมือง|00013244|00013152|00026396|00007193|
แขวงวังใหม่|00008044|00007643|00015687|00005200|
แขวงปทุมวัน|00015171|00015966|00031137|00000907|
แขวงลุมพินี|00012130|00013182|00025312|00011253|
เขตป้อมปราบศัตรูพ่าย|00036605|00036635|00073240|00018231|
แขวงป้อมปราบ|00012824|00012948|00025772|00006544|
แขวงวัดเทพศิรินทร์|00005749|00005444|00011193|00002719|
แขวงคลองมหานาค|00007616|00008023|00015639|00004074|
แขวงบ้านบาตร|00005465|00005289|00010754|00002617|
แขวงวัดโสมนัส|00004951|00004931|00009882|00002277|
เขตพระโขนง|00047525|00053353|00100878|00034374|
แขวงบางจาก|00047525|00053353|00100878|00034374|
เขตมีนบุรี|00052403|00056838|00109241|00036562|
แขวงมีนบุรี|00036769|00040480|00077249|00026837|
แขวงแสนแสบ|00015634|00016358|00031992|00009725|
เขตลาดกระบัง|00061064|00065728|00126792|00044573|
แขวงลาดกระบัง|00014644|00015800|00030444|00009787|
แขวงคลองสองต้นนุ่น|00023013|00024925|00047938|00016278|
แขวงคลองสามประเวศ|00005582|00006039|00011621|00006126|
แขวงลำปลาทิว|00007134|00007512|00014646|00005908|
แขวงทับยาว|00007640|00008144|00015784|00004919|
แขวงขุมทอง|00003051|00003308|00006359|00001555|
เขตยานนาวา|00044910|00047739|00092649|00039850|
แขวงช่องนนทรี|00026266|00027919|00054185|00023378|
แขวงบางโพงพาง|00018644|00019820|00038464|00016472|
เขตสัมพันธวงศ์|00018273|00017854|00036127|00013189|
แขวงจักรวรรดิ|00005874|00005476|00011350|00004985|
แขวงสัมพันธวงศ์|00007109|00006997|00014106|00004489|
แขวงตลาดน้อย|00005290|00005381|00010671|00003715|
เขตพญาไท|00046086|00044406|00090492|00027820|
แขวงสามเสนใน|00046086|00044406|00090492|00027820|
เขตธนบุรี|00087259|00090679|00177938|00041511|
แขวงวัดกัลยาณ์|00007408|00007275|00014683|00002628|
แขวงหิรัญรูจี|00008200|00008760|00016960|00003747|
แขวงบางยี่เรือ|00016266|00017088|00033354|00007947|
แขวงบุคคโล|00043943|00045538|00089481|00020750|
แขวงตลาดพลู|00011442|00012018|00023460|00006439|
เขตบางกอกใหญ่|00041886|00044248|00086134|00026695|
แขวงวัดอรุณ|00009792|00009176|00018968|00004351|
แขวงวัดท่าพระ|00032094|00035072|00067166|00022344|
เขตห้วยขวาง|00037804|00042067|00079871|00031790|
แขวงห้วยขวาง|00012339|00013247|00025586|00008600|
แขวงบางกะปิ|00008214|00008875|00017089|00009171|
แขวงสามเสนนอก|00017251|00019945|00037196|00014019|
เขตคลองสาน|00052853|00055573|00108426|00028165|
แขวงสมเด็จเจ้าพระยา|00011475|00011547|00023022|00005085|
แขวงคลองสาน|00013227|00013535|00026762|00005778|
แขวงบางลำภูล่าง|00016001|00016955|00032956|00009490|
แขวงคลองต้นไทร|00012150|00013536|00025686|00007812|
เขตตลิ่งชัน|00049304|00053716|00103020|00031055|
แขวงคลองชักพระ|00005780|00006220|00012000|00004137|
แขวงตลิ่งชัน|00013474|00014713|00028187|00008564|
แขวงฉิมพลี|00011353|00012524|00023877|00007361|
แขวงบางพรม|00006801|00007363|00014164|00003703|
แขวงบางระมาด|00007632|00008199|00015831|00004753|
แขวงบางเชือกหนัง|00004264|00004697|00008961|00002537|
เขตบางกอกน้อย|00076510|00078741|00155251|00043009|
แขวงศิริราช|00018709|00016080|00034789|00004318|
แขวงบ้านช่างหล่อ|00022059|00022394|00044453|00011234|
แขวงบางขุนนนท์|00005242|00005755|00010997|00003483|
แขวงบางขุนศรี|00019473|00022105|00041578|00012765|
แขวงอรุณอมรินทร์|00011027|00012407|00023434|00011209|
เขตบางขุนเทียน|00057289|00061322|00118611|00044109|
แขวงท่าข้าม|00016520|00017539|00034059|00014941|
แขวงแสมดำ|00040769|00043783|00084552|00029168|
เขตภาษีเจริญ|00067347|00072907|00140254|00042293|
แขวงบางหว้า|00020365|00021452|00041817|00013080|
แขวงบางด้วน|00015504|00016728|00032232|00008213|
แขวงบางจาก|00003528|00004022|00007550|00002365|
แขวงบางแวก|00010036|00011139|00021175|00006985|
แขวงคลองขวาง|00004482|00004962|00009444|00002997|
แขวงปากคลองภาษีเจริญ|00009856|00010751|00020607|00006817|
แขวงคูหาสวรรค์|00003576|00003853|00007429|00001836|
เขตหนองแขม|00056618|00062762|00119380|00041425|
แขวงหนองแขม|00024922|00027817|00052739|00016868|
แขวงหนองค้างพลู|00031696|00034945|00066641|00024557|
เขตราษฎร์บูรณะ|00047698|00049992|00097690|00031778|
