ทั่วประเทศ|     32,280,886|     33,448,212|     65,729,098|     24,712,420|
กรุงเทพมหานคร|      2,695,051|      3,001,358|      5,696,409|      2,753,972|
ท้องถิ่นเขตพระนคร|         26,022|         27,877|         53,899|         19,273|
แขวงพระบรมมหาราชวัง|          2,484|          1,787|          4,271|          1,305|
แขวงวังบูรพาภิรมย์|          6,052|          5,625|         11,677|          5,361|
แขวงวัดราชบพิธ|          1,577|          1,917|          3,494|            984|
แขวงสำราญราษฎร์|          1,792|          1,733|          3,525|          1,138|
แขวงศาลเจ้าพ่อเสือ|          1,446|          1,918|          3,364|            998|
แขวงเสาชิงช้า|          1,149|          1,306|          2,455|            707|
แขวงบวรนิเวศ|          2,314|          2,977|          5,291|          1,635|
แขวงตลาดยอด|          1,217|          1,470|          2,687|          1,211|
แขวงชนะสงคราม|            996|          1,083|          2,079|            825|
แขวงบ้านพานถม|          3,122|          4,008|          7,130|          2,031|
แขวงบางขุนพรหม|          2,442|          2,422|          4,864|          2,106|
แขวงวัดสามพระยา|          1,431|          1,631|          3,062|            972|
ท้องถิ่นเขตดุสิต|         54,111|         47,465|        101,576|         32,644|
แขวงดุสิต|          8,310|          6,369|         14,679|          3,621|
แขวงวชิรพยาบาล|          5,182|          6,691|         11,873|          3,070|
แขวงสวนจิตรลดา|          4,686|          5,057|          9,743|          2,469|
แขวงสี่แยกมหานาค|          3,896|          3,925|          7,821|          2,430|
แขวงถนนนครไชยศรี|         32,037|         25,423|         57,460|         21,054|
ท้องถิ่นเขตหนองจอก|         80,723|         84,558|        165,281|         58,965|
แขวงกระทุ่มราย|         18,029|         18,854|         36,883|         14,716|
แขวงหนองจอก|          9,761|         10,325|         20,086|          6,887|
แขวงคลองสิบ|          4,363|          4,409|          8,772|          2,108|
แขวงคลองสิบสอง|          5,096|          5,262|         10,358|          3,941|
แขวงโคกแฝด|         16,316|         16,929|         33,245|         10,951|
แขวงคู้ฝั่งเหนือ|          8,426|          8,865|         17,291|          5,757|
แขวงลำผักชี|         14,148|         15,262|         29,410|         11,966|
แขวงลำต้อยติ่ง|          4,584|          4,652|          9,236|          2,639|
ท้องถิ่นเขตบางรัก|         22,044|         24,733|         46,777|         27,522|
แขวงมหาพฤฒาราม|          5,697|          6,497|         12,194|          4,947|
แขวงสีลม|          7,190|          7,896|         15,086|         11,423|
แขวงสุริยวงศ์|          2,532|          2,799|          5,331|          4,485|
แขวงบางรัก|          1,510|          1,504|          3,014|          1,233|
แขวงสี่พระยา|          5,115|          6,037|         11,152|          5,434|
ท้องถิ่นเขตบางเขน|         90,822|         99,661|        190,483|        101,537|
แขวงอนุสาวรีย์|         47,257|         49,189|         96,446|         53,802|
