ทั่วประเทศ|     32,357,808|     33,573,742|     65,931,550|     25,233,077|
กรุงเทพมหานคร|      2,687,253|      2,999,393|      5,686,646|      2,816,711|
ท้องถิ่นเขตพระนคร|         25,403|         27,119|         52,522|         19,221|
แขวงพระบรมมหาราชวัง|          2,422|          1,667|          4,089|          1,256|
แขวงวังบูรพาภิรมย์|          5,984|          5,602|         11,586|          5,358|
แขวงวัดราชบพิธ|          1,534|          1,868|          3,402|            984|
แขวงสำราญราษฎร์|          1,753|          1,678|          3,431|          1,139|
แขวงศาลเจ้าพ่อเสือ|          1,418|          1,862|          3,280|            998|
แขวงเสาชิงช้า|          1,097|          1,263|          2,360|            704|
แขวงบวรนิเวศ|          2,219|          2,860|          5,079|          1,635|
แขวงตลาดยอด|          1,171|          1,407|          2,578|          1,212|
แขวงชนะสงคราม|            967|          1,054|          2,021|            826|
แขวงบ้านพานถม|          3,045|          3,935|          6,980|          2,032|
แขวงบางขุนพรหม|          2,389|          2,343|          4,732|          2,106|
แขวงวัดสามพระยา|          1,404|          1,580|          2,984|            971|
ท้องถิ่นเขตดุสิต|         52,584|         45,866|         98,450|         32,338|
แขวงดุสิต|          7,950|          6,004|         13,954|          3,623|
แขวงวชิรพยาบาล|          5,022|          6,578|         11,600|          3,075|
แขวงสวนจิตรลดา|          4,547|          4,891|          9,438|          2,471|
แขวงสี่แยกมหานาค|          3,755|          3,830|          7,585|          2,431|
แขวงถนนนครไชยศรี|         31,310|         24,563|         55,873|         20,738|
ท้องถิ่นเขตหนองจอก|         81,944|         85,900|        167,844|         60,546|
แขวงกระทุ่มราย|         18,264|         19,205|         37,469|         14,973|
แขวงหนองจอก|          9,983|         10,545|         20,528|          7,427|
แขวงคลองสิบ|          4,391|          4,432|          8,823|          2,154|
แขวงคลองสิบสอง|          5,356|          5,508|         10,864|          4,004|
แขวงโคกแฝด|         16,407|         17,048|         33,455|         11,152|
แขวงคู้ฝั่งเหนือ|          8,521|          8,913|         17,434|          5,847|
แขวงลำผักชี|         14,400|         15,512|         29,912|         12,264|
แขวงลำต้อยติ่ง|          4,622|          4,737|          9,359|          2,725|
ท้องถิ่นเขตบางรัก|         22,347|         24,961|         47,308|         30,081|
