ทั่วราชอาณาจักร|30913485|31395402|62308887|16910473|
กรุงเทพมหานคร|02776975|02949228|05726203|01928921|
เขตพระนคร|00039707|00040411|00080118|00018465|
แขวงพระบรมมหาราชวัง|00003906|00002671|00006577|00001294|
แขวงวังบูรพาภิรมย์|00008568|00007788|00016356|00004533|
แขวงวัดราชบพิธ|00002300|00002478|00004778|00000976|
แขวงสำราญราษฎร์|00002660|00002620|00005280|00001126|
แขวงศาลเจ้าพ่อเสือ|00002126|00002557|00004683|00000988|
แขวงเสาชิงช้า|00001800|00001915|00003715|00000708|
แขวงบวรนิเวศ|00003987|00005041|00009028|00001652|
แขวงตลาดยอด|00002039|00002564|00004603|00001262|
แขวงชนะสงคราม|00001546|00001558|00003104|00000846|
แขวงบ้านพานถม|00004589|00005656|00010245|00002029|
แขวงบางขุนพรหม|00003935|00003400|00007335|00002093|
แขวงวัดสามพระยา|00002251|00002163|00004414|00000958|
เขตดุสิต|00083321|00069551|00152872|00028776|
แขวงดุสิต|00026651|00018243|00044894|00003205|
แขวงวชิรพยาบาล|00006649|00007737|00014386|00002995|
แขวงสวนจิตรลดา|00006318|00006661|00012979|00002490|
แขวงสี่แยกมหานาค|00004669|00004652|00009321|00002352|
แขวงถนนนครไชยศรี|00039034|00032258|00071292|00017734|
เขตหนองจอก|00047988|00049393|00097381|00028297|
แขวงกระทุ่มราย|00010237|00010596|00020833|00005763|
แขวงหนองจอก|00006238|00006394|00012632|00003101|
แขวงคลองสิบ|00003531|00003643|00007174|00001378|
แขวงคลองสิบสอง|00004059|00004147|00008206|00002297|
แขวงโคกแฝด|00009115|00009378|00018493|00005967|
แขวงคู้ฝั่งเหนือ|00004297|00004413|00008710|00002741|
แขวงลำผักชี|00007261|00007544|00014805|00005702|
แขวงลำต้อยติ่ง|00003250|00003278|00006528|00001348|
เขตบางรัก|00029906|00031269|00061175|00024398|
แขวงมหาพฤฒาราม|00008724|00009187|00017911|00004792|
แขวงสีลม|00007581|00007885|00015466|00008726|
แขวงสุริยวงศ์|00003421|00003566|00006987|00004386|
แขวงบางรัก|00002420|00002317|00004737|00001239|
แขวงสี่พระยา|00007760|00008314|00016074|00005255|
เขตบางเขน|00084955|00088603|00173558|00069939|
แขวงอนุสาวรีย์|00053576|00053718|00107294|00039598|
แขวงท่าแร้ง|00031379|00034885|00066264|00030341|
เขตบางกะปิ|00067400|00077496|00144896|00067385|
แขวงคลองจั่น|00039644|00045444|00085088|00035205|
แขวงหัวหมาก|00027756|00032052|00059808|00032180|
เขตปทุมวัน|00049323|00050596|00099919|00024691|
แขวงรองเมือง|00013370|00013243|00026613|00007198|
แขวงวังใหม่|00008191|00007781|00015972|00005200|
แขวงปทุมวัน|00015659|00016479|00032138|00000908|
แขวงลุมพินี|00012103|00013093|00025196|00011385|
เขตป้อมปราบศัตรูพ่าย|00037127|00036852|00073979|00018205|
แขวงป้อมปราบ|00012967|00012962|00025929|00006528|
แขวงวัดเทพศิรินทร์|00005841|00005494|00011335|00002715|
แขวงคลองมหานาค|00007792|00008085|00015877|00004074|
แขวงบ้านบาตร|00005536|00005341|00010877|00002613|
แขวงวัดโสมนัส|00004991|00004970|00009961|00002275|
เขตพระโขนง|00047499|00052998|00100497|00033201|
แขวงบางจาก|00047499|00052998|00100497|00033201|
เขตมีนบุรี|00050885|00054992|00105877|00035330|
แขวงมีนบุรี|00035938|00039421|00075359|00026080|
แขวงแสนแสบ|00014947|00015571|00030518|00009250|
เขตลาดกระบัง|00058688|00063051|00121739|00042325|
แขวงลาดกระบัง|00014670|00015816|00030486|00009498|
แขวงคลองสองต้นนุ่น|00021558|00023290|00044848|00015016|
แขวงคลองสามประเวศ|00005252|00005620|00010872|00005810|
แขวงลำปลาทิว|00006856|00007211|00014067|00005651|
แขวงทับยาว|00007378|00007883|00015261|00004838|
แขวงขุมทอง|00002974|00003231|00006205|00001512|
เขตยานนาวา|00045170|00047862|00093032|00039338|
แขวงช่องนนทรี|00026391|00027965|00054356|00023325|
แขวงบางโพงพาง|00018779|00019897|00038676|00016013|
เขตสัมพันธวงศ์|00018712|00018187|00036899|00013192|
แขวงจักรวรรดิ|00005935|00005528|00011463|00004983|
แขวงสัมพันธวงศ์|00007215|00007086|00014301|00004493|
แขวงตลาดน้อย|00005562|00005573|00011135|00003716|
เขตพญาไท|00046416|00044364|00090780|00027688|
แขวงสามเสนใน|00046416|00044364|00090780|00027688|
เขตธนบุรี|00088837|00092030|00180867|00041426|
แขวงวัดกัลยาณ์|00007539|00007420|00014959|00002615|
แขวงหิรัญรูจี|00008337|00008930|00017267|00003744|
แขวงบางยี่เรือ|00016496|00017289|00033785|00007955|
แขวงบุคคโล|00044898|00046326|00091224|00020667|
แขวงตลาดพลู|00011567|00012065|00023632|00006445|
เขตบางกอกใหญ่|00042490|00044711|00087201|00026611|
แขวงวัดอรุณ|00009942|00009346|00019288|00004337|
แขวงวัดท่าพระ|00032548|00035365|00067913|00022274|
เขตห้วยขวาง|00037978|00041426|00079404|00031203|
แขวงห้วยขวาง|00012590|00013169|00025759|00008371|
แขวงบางกะปิ|00008237|00008588|00016825|00008945|
แขวงสามเสนนอก|00017151|00019669|00036820|00013887|
เขตคลองสาน|00053545|00056228|00109773|00028019|
แขวงสมเด็จเจ้าพระยา|00011649|00011741|00023390|00005075|
แขวงคลองสาน|00013461|00013754|00027215|00005736|
แขวงบางลำภูล่าง|00016183|00017156|00033339|00009425|
แขวงคลองต้นไทร|00012252|00013577|00025829|00007783|
เขตตลิ่งชัน|00048757|00052843|00101600|00030436|
แขวงคลองชักพระ|00005721|00006125|00011846|00004126|
แขวงตลิ่งชัน|00013446|00014622|00028068|00008519|
แขวงฉิมพลี|00011230|00012282|00023512|00007182|
แขวงบางพรม|00006827|00007363|00014190|00003644|
แขวงบางระมาด|00007455|00007964|00015419|00004591|
แขวงบางเชือกหนัง|00004078|00004487|00008565|00002374|
เขตบางกอกน้อย|00077687|00079483|00157170|00042932|
แขวงศิริราช|00019315|00016725|00036040|00004309|
แขวงบ้านช่างหล่อ|00022412|00022491|00044903|00011212|
แขวงบางขุนนนท์|00005230|00005724|00010954|00003473|
แขวงบางขุนศรี|00019729|00022246|00041975|00012744|
แขวงอรุณอมรินทร์|00011001|00012297|00023298|00011194|
เขตบางขุนเทียน|00055105|00058760|00113865|00042002|
แขวงท่าข้าม|00015806|00016803|00032609|00014470|
แขวงแสมดำ|00039299|00041957|00081256|00027532|
เขตภาษีเจริญ|00067603|00072690|00140293|00041811|
แขวงบางหว้า|00020486|00021516|00042002|00013021|
แขวงบางด้วน|00015524|00016639|00032163|00008105|
แขวงบางจาก|00003473|00003962|00007435|00002290|
แขวงบางแวก|00010082|00011097|00021179|00006939|
แขวงคลองขวาง|00004384|00004848|00009232|00002813|
แขวงปากคลองภาษีเจริญ|00010070|00010759|00020829|00006816|
แขวงคูหาสวรรค์|00003584|00003869|00007453|00001827|
เขตหนองแขม|00054948|00060612|00115560|00040748|
แขวงหนองแขม|00024006|00026699|00050705|00016523|
แขวงหนองค้างพลู|00030942|00033913|00064855|00024225|
เขตราษฎร์บูรณะ|00046983|00049147|00096130|00031552|
แขวงราษฎร์บูรณะ|00019671|00021136|00040807|00012569|
แขวงบางปะกอก|00027312|00028011|00055323|00018983|
เขตบางพลัด|00056729|00062019|00118748|00035815|
แขวงบางพลัด|00015385|00016957|00032342|00008754|
แขวงบางอ้อ|00014551|00015847|00030398|00009327|
แขวงบางบำหรุ|00010142|00011566|00021708|00008335|
แขวงบางยี่ขัน|00016651|00017649|00034300|00009399|
เขตดินแดง|00076249|00083321|00159570|00046468|
แขวงดินแดง|00076249|00083321|00159570|00046468|
เขตบึงกุ่ม|00065378|00074046|00139424|00046526|
แขวงคลองกุ่ม|00065378|00074046|00139424|00046526|
เขตสาทร|00052749|00055399|00108148|00032227|
แขวงทุ่งวัดดอน|00024399|00025989|00050388|00014566|
แขวงยานนาวา|00015680|00016767|00032447|00007971|
แขวงทุ่งมหาเมฆ|00012670|00012643|00025313|00009690|
เขตบางซื่อ|00077089|00082377|00159466|00045483|
